date,station_id,station_name,latitude,longitude,temperature,humidity,pressure,wind_speed,precipitation,rain
2026-09-06 04:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.65,89.07592,1003.8635,8.61371,0.0,0.0
2026-09-06 05:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.7,89.07973,1004.16284,9.867218,0.0,0.0
2026-09-06 06:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.3,87.28739,1005.0668,13.217443,0.0,0.0
2026-09-06 07:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.65,82.62285,1005.48083,10.990322,0.0,0.0
2026-09-06 08:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,30.2,75.10609,1006.19586,11.808878,0.0,0.0
2026-09-06 09:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,31.65,66.51227,1006.4112,14.4,0.0,0.0
2026-09-06 10:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,32.7,61.932186,1006.4229,15.156384,0.0,0.0
2026-09-06 11:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,33.15,59.665047,1005.9296,15.995712,0.0,0.0
2026-09-06 12:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,31.5,67.887596,1005.114,19.91503,0.4,0.2
2026-09-06 13:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,31.2,72.85432,1004.01465,17.790886,0.2,0.2
2026-09-06 14:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,31.25,72.64717,1003.2175,12.992459,0.3,0.10000001
2026-09-06 15:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,30.85,75.43194,1002.5155,13.690653,0.4,0.099999994
2026-09-06 16:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,30.4,78.08839,1002.8095,15.596767,0.2,0.2
2026-09-06 17:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,29.2,83.424065,1003.29456,15.7908325,0.1,0.1
2026-09-06 18:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.3,88.93846,1004.18115,11.511559,0.0,0.0
2026-09-06 19:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.05,91.31402,1005.4739,11.272657,0.0,0.0
2026-09-06 20:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.85,92.11352,1006.1693,10.009036,0.0,0.0
2026-09-06 21:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.7,90.4861,1006.76575,10.055864,0.0,0.0
2026-09-06 22:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.45,88.08352,1006.6632,9.835975,0.0,0.0
2026-09-06 23:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.1,87.53062,1006.2605,8.37532,0.0,0.0
2026-09-07 00:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.75,88.55302,1005.5587,7.029225,0.0,0.0
2026-09-07 01:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.55,88.80225,1005.0583,8.181589,0.0,0.0
2026-09-07 02:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.4,88.790474,1004.6581,8.37532,0.0,0.0
2026-09-07 03:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.35,88.78655,1004.2587,9.847496,0.0,0.0
2026-09-07 04:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.4,88.52497,1004.1598,10.285232,0.0,0.0
2026-09-07 05:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.45,88.00012,1004.3593,10.152064,0.0,0.0
2026-09-07 06:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.0,86.481766,1004.76434,10.739832,0.0,0.0
2026-09-07 07:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.65,81.88901,1005.48083,9.178235,0.0,0.0
2026-09-07 08:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,30.4,74.69267,1006.0984,11.074023,0.0,0.0
2026-09-07 09:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,31.9,66.761086,1006.01544,12.081473,0.0,0.0
2026-09-07 10:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,33.05,62.193962,1005.52966,11.298495,0.0,0.0
2026-09-07 11:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,33.5,60.643383,1004.7374,8.951267,0.1,0.0
2026-09-07 12:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,34.0,59.14773,1003.6465,7.7650757,0.0,0.0
2026-09-07 13:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,30.75,79.064316,1002.81354,13.523978,1.8,0.0
2026-09-07 14:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,29.75,82.26397,1001.9053,13.737904,0.7,0.7
2026-09-07 15:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,30.85,79.77848,1000.9209,11.793777,0.5,0.5
2026-09-07 16:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,31.0,78.63482,1000.7231,13.466357,0.3,0.3
2026-09-07 17:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,29.95,83.75339,1001.01056,14.408997,0.1,0.1
2026-09-07 18:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,29.0,86.92257,1002.0961,12.3165245,0.0,0.0
2026-09-07 19:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.5,89.21642,1003.2865,9.187056,0.0,0.0
2026-09-07 20:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.1,91.04831,1004.07935,5.2323985,0.0,0.0
2026-09-07 21:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.0,89.70764,1004.377,7.029225,0.0,0.0
2026-09-07 22:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.95,85.03944,1004.2771,7.9220443,0.0,0.0
2026-09-07 23:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.7,83.5045,1003.8756,7.587806,0.0,0.0
2026-09-08 00:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.55,82.9894,1003.4751,7.329338,0.0,0.0
2026-09-08 01:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.3,83.45971,1003.1732,7.587806,0.0,0.0
2026-09-08 02:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.1,83.68806,1002.9718,8.0599,0.0,0.0
2026-09-08 03:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.95,83.6714,1002.4719,8.953078,0.0,0.0
2026-09-08 04:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.8,83.40345,1002.47003,10.285232,0.0,0.0
2026-09-08 05:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.75,83.39778,1003.1669,10.962281,0.0,0.0
2026-09-08 06:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.15,82.94331,1003.5703,10.7894945,0.0,0.0
2026-09-08 07:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.85,79.27403,1004.48645,9.449572,0.0,0.0
2026-09-08 08:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,30.15,74.875015,1004.9992,12.172312,0.0,0.0
2026-09-08 09:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,31.5,67.483444,1005.0144,12.638512,0.0,0.0
2026-09-08 10:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,32.7,60.464527,1004.5293,12.606426,0.1,0.1
2026-09-08 11:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,33.8,56.16604,1003.4449,10.299397,0.1,0.1
2026-09-08 12:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,34.7,52.780186,1002.15924,9.354806,0.1,0.1
2026-09-08 13:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,34.55,54.19119,1000.7621,9.144637,0.0,0.0
2026-09-08 14:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,33.9,60.192398,999.6589,9.499157,0.0,0.0
2026-09-08 15:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,31.25,73.73099,999.53,4.080882,0.6,0.40000004
2026-09-08 16:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,29.75,86.4814,999.314,12.284918,0.3,0.20000002
2026-09-08 17:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,30.1,86.76701,999.7168,6.2483597,0.1,0.1
2026-09-08 18:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,29.35,90.86093,1000.4059,0.40249225,0.2,0.2
2026-09-08 19:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.85,93.526955,1001.59625,1.9134263,0.0,0.0
2026-09-08 20:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.05,97.12242,1002.58374,5.0432134,0.0,0.0
2026-09-08 21:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.55,96.8272,1003.176,5.3305535,0.0,0.0
2026-09-08 22:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.35,88.864815,1003.3731,9.779817,0.0,0.0
2026-09-08 23:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.3,81.97027,1002.8742,7.415038,0.0,0.0
2026-09-09 00:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.15,80.72757,1002.47406,8.101999,0.0,0.0
2026-09-09 01:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.0,81.196526,1001.77454,8.528657,0.0,0.0
2026-09-09 02:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.9,81.675095,1001.37494,8.473393,0.0,0.0
2026-09-09 03:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.7,81.89725,1001.2728,7.7420926,0.0,0.0
2026-09-09 04:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.55,81.87896,1001.27124,6.9270773,0.0,0.0
2026-09-09 05:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.8,80.926544,1001.57306,6.279395,0.0,0.0
2026-09-09 06:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.75,78.41198,1002.1816,6.66,0.0,0.0
2026-09-09 07:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,29.15,74.714226,1002.995,7.613382,0.0,0.0
2026-09-09 08:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,30.45,70.797905,1003.50775,7.7420926,0.0,0.0
2026-09-09 09:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,31.55,65.700874,1003.52,5.8298883,0.0,0.0
2026-09-09 10:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,32.55,60.612778,1003.23206,2.8174455,0.0,0.0
2026-09-09 11:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,33.2,57.737362,1002.64124,1.4512063,0.0,0.0
2026-09-09 12:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,33.45,58.14381,1001.44775,2.19718,0.2,0.1
2026-09-09 13:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,33.4,60.440266,1000.0522,3.189608,0.2,0.1
2026-09-09 14:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,32.9,64.04306,999.04987,3.462369,0.2,0.1
2026-09-09 15:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,31.7,69.97711,998.83734,2.5264204,0.6,0.20000002
2026-09-09 16:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,30.05,78.038475,999.0185,0.742159,0.6,0.20000002
2026-09-09 17:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.7,85.62101,999.5019,0.742159,0.6,0.20000002
2026-09-09 18:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.95,90.77047,1000.2907,1.0948973,0.0,0.0
2026-09-09 19:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.45,94.29291,1001.3812,1.0495713,0.0,0.0
2026-09-09 20:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.15,96.53306,1002.17505,1.4058449,0.0,0.0
2026-09-09 21:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.05,96.815605,1002.5724,1.9134263,0.0,0.0
2026-09-09 22:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.15,95.401024,1002.5737,2.6758924,0.0,0.0
2026-09-09 23:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.15,94.28058,1002.47406,3.4576871,0.0,0.0
2026-09-10 00:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.05,93.99796,1001.9745,4.752136,0.0,0.0
2026-09-10 01:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.85,93.989296,1001.2747,6.193674,0.0,0.0
2026-09-10 02:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.7,93.1496,1000.6748,7.2403865,0.0,0.0
2026-09-10 03:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.4,92.03171,1000.27313,7.538541,0.0,0.0
2026-09-10 04:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.15,90.38137,1000.07056,7.5942082,0.0,0.0
2026-09-10 05:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.4,87.20769,1000.27313,7.1684303,0.0,0.0
2026-09-10 06:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.65,81.76721,1001.0844,6.384293,0.0,0.0
2026-09-10 07:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,29.4,75.65432,1002.30023,5.0911684,0.0,0.0
2026-09-10 08:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,30.95,70.25683,1003.1148,4.143911,0.0,0.0
2026-09-10 09:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,32.2,65.05198,1003.1286,2.52,0.0,0.0
2026-09-10 10:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,33.2,60.757885,1002.7409,0.76367533,0.0,0.0
2026-09-10 11:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,33.4,60.080048,1002.2448,0.9693296,0.0,0.0
2026-09-10 12:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,32.05,66.790886,1001.5321,0.5091169,1.4,0.59999996
2026-09-10 13:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,29.85,78.94076,1000.5113,2.226477,1.4,0.59999996
2026-09-10 14:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.3,88.67624,999.89575,3.4152596,1.4,0.59999996
2026-09-10 15:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.25,88.67228,999.5962,3.362677,0.1,0.1
2026-09-10 16:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.85,84.378815,999.603,2.7238941,0.1,0.1
2026-09-10 17:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,29.2,82.19866,999.90607,2.1897945,0.1,0.1
2026-09-10 18:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.8,85.63087,1000.6987,2.4482648,0.0,0.0
2026-09-10 19:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.15,91.32015,1001.68805,3.244996,0.0,0.0
2026-09-10 20:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.55,95.69543,1002.5781,3.8141315,0.0,0.0
2026-09-10 21:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.15,96.53306,1003.17163,4.1556225,0.0,0.0
2026-09-10 22:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.75,95.95381,1003.66516,4.829907,0.0,0.0
2026-09-10 23:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.45,95.660934,1003.66174,5.257109,0.0,0.0
2026-09-11 00:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.2,96.79574,1002.9614,3.9640884,0.1,0.1
2026-09-11 01:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,25.95,98.82207,1001.962,1.7727944,0.1,0.1
2026-09-11 02:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,25.75,100.0,1001.2621,0.9,0.1,0.1
2026-09-11 03:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,25.0,100.0,1002.64856,3.244996,0.0,0.0
2026-09-11 04:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,25.0,100.0,1002.3496,2.7943513,0.0,0.0
2026-09-11 05:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,25.3,99.70296,1002.15375,2.4149535,0.0,0.0
2026-09-11 06:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.15,95.084335,1002.1634,1.5484185,0.0,0.0
2026-09-11 07:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.5,88.087685,1002.27856,0.54,0.0,0.0
2026-09-11 08:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,29.1,80.736206,1002.4961,1.2727921,0.0,0.0
2026-09-11 09:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,30.7,74.07848,1002.71326,2.6758924,0.0,0.0
2026-09-11 10:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,31.9,69.599846,1002.7265,3.62243,0.0,0.0
2026-09-11 11:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,32.55,67.487816,1002.73376,3.9518096,0.0,0.0
2026-09-11 12:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,32.5,68.08072,1002.434,3.4576871,0.9,0.29999995
2026-09-11 13:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,31.9,71.058426,1001.9292,2.657668,0.9,0.29999995
2026-09-11 14:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,31.0,75.45543,1001.4207,2.5772078,0.9,0.29999995
2026-09-11 15:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,29.95,80.60606,1000.9109,3.563818,0.9,0.29999995
2026-09-11 16:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,29.0,85.650475,1000.6012,4.846648,0.9,0.29999995
2026-09-11 17:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,28.25,89.72564,1000.4931,5.7204895,0.9,0.29999995
2026-09-11 18:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.75,92.10791,1000.7864,6.151683,0.0,0.0
2026-09-11 19:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.35,94.01086,1001.4796,6.206738,0.0,0.0
2026-09-11 20:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,27.0,95.396,1002.3725,6.0721655,0.0,0.0
2026-09-11 21:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.65,96.52042,1003.1659,5.9834766,0.0,0.0
2026-09-11 22:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.35,97.66319,1003.8601,5.5916004,0.0,0.0
2026-09-11 23:00:00+05:30,STATION_B,Comparison Station 1,17.680139541625977,83.0300064086914,26.1,98.2396,1004.256,5.4029994,0.0,0.0
